id,date,date_gmt,guid/rendered,modified,modified_gmt,slug,status,type,link,title/rendered,content/rendered,content/protected,excerpt/rendered,excerpt/protected,featured_media,template,product_cat/0,product_tag/0,product_tag/1,class_list/0,class_list/1,class_list/2,class_list/3,class_list/4,class_list/6,class_list/7,class_list/8,class_list/10,class_list/11,class_list/12,class_list/13,class_list/14,class_list/15,yoast_head,yoast_head_json/title,yoast_head_json/robots/index,yoast_head_json/robots/follow,yoast_head_json/robots/max-snippet,yoast_head_json/robots/max-image-preview,yoast_head_json/robots/max-video-preview,yoast_head_json/canonical,yoast_head_json/og_locale,yoast_head_json/og_type,yoast_head_json/og_title,yoast_head_json/og_description,yoast_head_json/og_url,yoast_head_json/og_site_name,yoast_head_json/article_publisher,yoast_head_json/article_modified_time,yoast_head_json/og_image/0/width,yoast_head_json/og_image/0/height,yoast_head_json/og_image/0/url,yoast_head_json/og_image/0/type,yoast_head_json/twitter_card,yoast_head_json/twitter_misc/Est. tempo de leitura,yoast_head_json/schema/@context,yoast_head_json/schema/@graph/0/@type,yoast_head_json/schema/@graph/0/@id,yoast_head_json/schema/@graph/0/url,yoast_head_json/schema/@graph/0/name,yoast_head_json/schema/@graph/0/isPartOf/@id,yoast_head_json/schema/@graph/0/datePublished,yoast_head_json/schema/@graph/0/dateModified,yoast_head_json/schema/@graph/0/breadcrumb/@id,yoast_head_json/schema/@graph/0/inLanguage,yoast_head_json/schema/@graph/0/potentialAction/0/@type,yoast_head_json/schema/@graph/0/potentialAction/0/target/0,yoast_head_json/schema/@graph/1/@type,yoast_head_json/schema/@graph/1/@id,yoast_head_json/schema/@graph/1/itemListElement/0/@type,yoast_head_json/schema/@graph/1/itemListElement/0/position,yoast_head_json/schema/@graph/1/itemListElement/0/name,yoast_head_json/schema/@graph/1/itemListElement/0/item,yoast_head_json/schema/@graph/1/itemListElement/1/@type,yoast_head_json/schema/@graph/1/itemListElement/1/position,yoast_head_json/schema/@graph/1/itemListElement/1/name,yoast_head_json/schema/@graph/1/itemListElement/1/item,yoast_head_json/schema/@graph/1/itemListElement/2/@type,yoast_head_json/schema/@graph/1/itemListElement/2/position,yoast_head_json/schema/@graph/1/itemListElement/2/name,yoast_head_json/schema/@graph/2/@type,yoast_head_json/schema/@graph/2/@id,yoast_head_json/schema/@graph/2/url,yoast_head_json/schema/@graph/2/name,yoast_head_json/schema/@graph/2/description,yoast_head_json/schema/@graph/2/publisher/@id,yoast_head_json/schema/@graph/2/potentialAction/0/@type,yoast_head_json/schema/@graph/2/potentialAction/0/target/0/@type,yoast_head_json/schema/@graph/2/potentialAction/0/target/0/urlTemplate,yoast_head_json/schema/@graph/2/potentialAction/0/query-input,yoast_head_json/schema/@graph/2/inLanguage,yoast_head_json/schema/@graph/3/@type,yoast_head_json/schema/@graph/3/@id,yoast_head_json/schema/@graph/3/name,yoast_head_json/schema/@graph/3/url,yoast_head_json/schema/@graph/3/logo/@type,yoast_head_json/schema/@graph/3/logo/inLanguage,yoast_head_json/schema/@graph/3/logo/@id,yoast_head_json/schema/@graph/3/logo/url,yoast_head_json/schema/@graph/3/logo/contentUrl,yoast_head_json/schema/@graph/3/logo/width,yoast_head_json/schema/@graph/3/logo/height,yoast_head_json/schema/@graph/3/logo/caption,yoast_head_json/schema/@graph/3/image/@id,yoast_head_json/schema/@graph/3/sameAs/0,yoast_head_json/schema/@graph/3/sameAs/1,_links/self/0/href,_links/collection/0/href,_links/about/0/href,_links/wp:featuredmedia/0/embeddable,_links/wp:featuredmedia/0/href,_links/wp:attachment/0/href,_links/wp:term/0/taxonomy,_links/wp:term/0/embeddable,_links/wp:term/0/href,_links/wp:term/1/taxonomy,_links/wp:term/1/embeddable,_links/wp:term/1/href,_links/curies/0/name,_links/curies/0/href,_links/curies/0/templated,product_tag/2,class_list/9,class_list/16,product_tag/3,class_list/17,product_tag/4,product_tag/5,class_list/18,class_list/19,class_list/20,class_list/21,product_cat/1
39031,2025-06-01T12:01:12,2025-06-01T15:01:12,https://useupatacado.com.br/?post_type=product&#038;p=39031,2026-05-14T10:35:35,2026-05-14T13:35:35,escapulario-plaquinha-cruz-e-coracao,publish,product,https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/,Escapulário plaquinha cruz e coração,"<ul>
<li>Escapulário plaquinha cruz e coração</li>
<li>Prata 925</li>
<li>Corrente veneziana 60 cm</li>
</ul>
",false,"<ul>
<li>Escapulário plaquinha cruz e coração</li>
<li>Prata 925</li>
<li>Corrente veneziana 60 cm</li>
</ul>
",false,39032,,160,444,212,post-39031,product,type-product,status-publish,has-post-thumbnail,product_cat-escapulario,product_tag-antigos,product_tag-coracao,first,instock,taxable,shipping-taxable,purchasable,product-type-simple,"<!-- This site is optimized with the Yoast SEO Premium plugin v20.5 (Yoast SEO v21.1) - https://yoast.com/wordpress/plugins/seo/ -->
<title>Escapulário plaquinha cruz e coração - USEUP!</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/"" />
<meta property=""og:locale"" content=""pt_BR"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Escapulário plaquinha cruz e coração"" />
<meta property=""og:description"" content=""Escapulário plaquinha cruz e coração  Prata 925  Corrente veneziana 60 cm"" />
<meta property=""og:url"" content=""https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/"" />
<meta property=""og:site_name"" content=""USEUP!"" />
<meta property=""article:publisher"" content=""https://fb.com/UseUp"" />
<meta property=""article:modified_time"" content=""2026-05-14T13:35:35+00:00"" />
<meta property=""og:image"" content=""https://useupvix.com.br/wp-content/uploads/2022/12/thumbnail_122BF5DD-A2FA-45EA-B39D-3C7A5A05FAA3.jpg"" />
	<meta property=""og:image:width"" content=""891"" />
	<meta property=""og:image:height"" content=""1280"" />
	<meta property=""og:image:type"" content=""image/jpeg"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:label1"" content=""Est. tempo de leitura"" />
	<meta name=""twitter:data1"" content=""1 minuto"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https://schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/"",""url"":""https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/"",""name"":""Escapulário plaquinha cruz e coração - USEUP!"",""isPartOf"":{""@id"":""https://useupvix.com.br/#website""},""datePublished"":""2025-06-01T15:01:12+00:00"",""dateModified"":""2026-05-14T13:35:35+00:00"",""breadcrumb"":{""@id"":""https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/#breadcrumb""},""inLanguage"":""pt-BR"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/""]}]},{""@type"":""BreadcrumbList"",""@id"":""https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https://useupvix.com.br/""},{""@type"":""ListItem"",""position"":2,""name"":""Shop"",""item"":""https://useupvix.com.br/shop/""},{""@type"":""ListItem"",""position"":3,""name"":""Escapulário plaquinha cruz e coração""}]},{""@type"":""WebSite"",""@id"":""https://useupvix.com.br/#website"",""url"":""https://useupvix.com.br/"",""name"":""USEUP!"",""description"":""Design que se reconhece. Joias que permanecem."",""publisher"":{""@id"":""https://useupvix.com.br/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https://useupvix.com.br/?s={search_term_string}""},""query-input"":""required name=search_term_string""}],""inLanguage"":""pt-BR""},{""@type"":""Organization"",""@id"":""https://useupvix.com.br/#organization"",""name"":""USEUP!"",""url"":""https://useupvix.com.br/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""pt-BR"",""@id"":""https://useupvix.com.br/#/schema/logo/image/"",""url"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""contentUrl"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""width"":3508,""height"":3508,""caption"":""USEUP!""},""image"":{""@id"":""https://useupvix.com.br/#/schema/logo/image/""},""sameAs"":[""https://fb.com/UseUp"",""https://instagram.com/useupvix""]}]}</script>
<!-- / Yoast SEO Premium plugin. -->",Escapulário plaquinha cruz e coração - USEUP!,index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1,https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/,pt_BR,article,Escapulário plaquinha cruz e coração,Escapulário plaquinha cruz e coração  Prata 925  Corrente veneziana 60 cm,https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/,USEUP!,https://fb.com/UseUp,2026-05-14T13:35:35+00:00,891,1280,https://useupvix.com.br/wp-content/uploads/2022/12/thumbnail_122BF5DD-A2FA-45EA-B39D-3C7A5A05FAA3.jpg,image/jpeg,summary_large_image,1 minuto,https://schema.org,WebPage,https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/,https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/,Escapulário plaquinha cruz e coração - USEUP!,https://useupvix.com.br/#website,2025-06-01T15:01:12+00:00,2026-05-14T13:35:35+00:00,https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/#breadcrumb,pt-BR,ReadAction,https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/,BreadcrumbList,https://useupvix.com.br/produto/escapulario-plaquinha-cruz-e-coracao/#breadcrumb,ListItem,1,Home,https://useupvix.com.br/,ListItem,2,Shop,https://useupvix.com.br/shop/,ListItem,3,Escapulário plaquinha cruz e coração,WebSite,https://useupvix.com.br/#website,https://useupvix.com.br/,USEUP!,Design que se reconhece. Joias que permanecem.,https://useupvix.com.br/#organization,SearchAction,EntryPoint,https://useupvix.com.br/?s={search_term_string},required name=search_term_string,pt-BR,Organization,https://useupvix.com.br/#organization,USEUP!,https://useupvix.com.br/,ImageObject,pt-BR,https://useupvix.com.br/#/schema/logo/image/,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,3508,3508,USEUP!,https://useupvix.com.br/#/schema/logo/image/,https://fb.com/UseUp,https://instagram.com/useupvix,https://useupvix.com.br/wp-json/wp/v2/product/39031,https://useupvix.com.br/wp-json/wp/v2/product,https://useupvix.com.br/wp-json/wp/v2/types/product,true,https://useupvix.com.br/wp-json/wp/v2/media/39032,https://useupvix.com.br/wp-json/wp/v2/media?parent=39031,product_cat,true,https://useupvix.com.br/wp-json/wp/v2/product_cat?post=39031,product_tag,true,https://useupvix.com.br/wp-json/wp/v2/product_tag?post=39031,wp,https://api.w.org/{rel},true,,,,,,,,,,,,
38697,2025-06-01T11:45:04,2025-06-01T14:45:04,https://useupatacado.com.br/?post_type=product&#038;p=38697,2026-01-09T21:59:07,2026-01-10T00:59:07,pingente-personalizavel-letrinha-data,publish,product,https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/,Pingente Personalizavel &#8211; Letrinha + Data,"<ul>
<li>Pingente Personalizavel &#8211; Letrinha + Data</li>
<li>Prata 925</li>
<li>Pingente Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",false,"<ul>
<li>Pingente Personalizavel &#8211; Letrinha + Data</li>
<li>Prata 925</li>
<li>Pingente Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",false,38983,,142,444,241,post-38697,product,type-product,status-publish,has-post-thumbnail,product_cat-pingente,product_tag-antigos,product_tag-personalizados,,instock,taxable,shipping-taxable,purchasable,product-type-simple,"<!-- This site is optimized with the Yoast SEO Premium plugin v20.5 (Yoast SEO v21.1) - https://yoast.com/wordpress/plugins/seo/ -->
<title>Pingente Personalizavel - Letrinha + Data - USEUP!</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/"" />
<meta property=""og:locale"" content=""pt_BR"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Pingente Personalizavel - Letrinha + Data"" />
<meta property=""og:description"" content=""Pingente Personalizavel - Letrinha + Data  Prata 925  Pingente Medalha 15mm  &nbsp;"" />
<meta property=""og:url"" content=""https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/"" />
<meta property=""og:site_name"" content=""USEUP!"" />
<meta property=""article:publisher"" content=""https://fb.com/UseUp"" />
<meta property=""article:modified_time"" content=""2026-01-10T00:59:07+00:00"" />
<meta property=""og:image"" content=""https://useupvix.com.br/wp-content/uploads/2022/11/thumbnail_37881932-2E52-4D4D-AE69-792769E13101.jpg"" />
	<meta property=""og:image:width"" content=""960"" />
	<meta property=""og:image:height"" content=""1280"" />
	<meta property=""og:image:type"" content=""image/jpeg"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:label1"" content=""Est. tempo de leitura"" />
	<meta name=""twitter:data1"" content=""1 minuto"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https://schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/"",""url"":""https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/"",""name"":""Pingente Personalizavel - Letrinha + Data - USEUP!"",""isPartOf"":{""@id"":""https://useupvix.com.br/#website""},""datePublished"":""2025-06-01T14:45:04+00:00"",""dateModified"":""2026-01-10T00:59:07+00:00"",""breadcrumb"":{""@id"":""https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/#breadcrumb""},""inLanguage"":""pt-BR"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/""]}]},{""@type"":""BreadcrumbList"",""@id"":""https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https://useupvix.com.br/""},{""@type"":""ListItem"",""position"":2,""name"":""Shop"",""item"":""https://useupvix.com.br/shop/""},{""@type"":""ListItem"",""position"":3,""name"":""Pingente Personalizavel &#8211; Letrinha + Data""}]},{""@type"":""WebSite"",""@id"":""https://useupvix.com.br/#website"",""url"":""https://useupvix.com.br/"",""name"":""USEUP!"",""description"":""Design que se reconhece. Joias que permanecem."",""publisher"":{""@id"":""https://useupvix.com.br/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https://useupvix.com.br/?s={search_term_string}""},""query-input"":""required name=search_term_string""}],""inLanguage"":""pt-BR""},{""@type"":""Organization"",""@id"":""https://useupvix.com.br/#organization"",""name"":""USEUP!"",""url"":""https://useupvix.com.br/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""pt-BR"",""@id"":""https://useupvix.com.br/#/schema/logo/image/"",""url"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""contentUrl"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""width"":3508,""height"":3508,""caption"":""USEUP!""},""image"":{""@id"":""https://useupvix.com.br/#/schema/logo/image/""},""sameAs"":[""https://fb.com/UseUp"",""https://instagram.com/useupvix""]}]}</script>
<!-- / Yoast SEO Premium plugin. -->",Pingente Personalizavel - Letrinha + Data - USEUP!,index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1,https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/,pt_BR,article,Pingente Personalizavel - Letrinha + Data,Pingente Personalizavel - Letrinha + Data  Prata 925  Pingente Medalha 15mm  &nbsp;,https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/,USEUP!,https://fb.com/UseUp,2026-01-10T00:59:07+00:00,960,1280,https://useupvix.com.br/wp-content/uploads/2022/11/thumbnail_37881932-2E52-4D4D-AE69-792769E13101.jpg,image/jpeg,summary_large_image,1 minuto,https://schema.org,WebPage,https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/,https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/,Pingente Personalizavel - Letrinha + Data - USEUP!,https://useupvix.com.br/#website,2025-06-01T14:45:04+00:00,2026-01-10T00:59:07+00:00,https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/#breadcrumb,pt-BR,ReadAction,https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/,BreadcrumbList,https://useupvix.com.br/produto/pingente-personalizavel-letrinha-data/#breadcrumb,ListItem,1,Home,https://useupvix.com.br/,ListItem,2,Shop,https://useupvix.com.br/shop/,ListItem,3,Pingente Personalizavel &#8211; Letrinha + Data,WebSite,https://useupvix.com.br/#website,https://useupvix.com.br/,USEUP!,Design que se reconhece. Joias que permanecem.,https://useupvix.com.br/#organization,SearchAction,EntryPoint,https://useupvix.com.br/?s={search_term_string},required name=search_term_string,pt-BR,Organization,https://useupvix.com.br/#organization,USEUP!,https://useupvix.com.br/,ImageObject,pt-BR,https://useupvix.com.br/#/schema/logo/image/,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,3508,3508,USEUP!,https://useupvix.com.br/#/schema/logo/image/,https://fb.com/UseUp,https://instagram.com/useupvix,https://useupvix.com.br/wp-json/wp/v2/product/38697,https://useupvix.com.br/wp-json/wp/v2/product,https://useupvix.com.br/wp-json/wp/v2/types/product,true,https://useupvix.com.br/wp-json/wp/v2/media/38983,https://useupvix.com.br/wp-json/wp/v2/media?parent=38697,product_cat,true,https://useupvix.com.br/wp-json/wp/v2/product_cat?post=38697,product_tag,true,https://useupvix.com.br/wp-json/wp/v2/product_tag?post=38697,wp,https://api.w.org/{rel},true,,,,,,,,,,,,
49280,2025-06-01T10:48:15,2025-06-01T13:48:15,https://useupatacado.com.br/?post_type=product&#038;p=49280,2026-01-09T21:59:15,2026-01-10T00:59:15,pulseira-plaquinha-olhos,publish,product,https://useupvix.com.br/produto/pulseira-plaquinha-olhos/,Pulseira Plaquinha Olhos,"<ul>
<li>Pulseira Plaquinha Olhos</li>
<li>Prata 925</li>
<li>Tamanho da Corrente &#8211; 16cm</li>
<li>Tamanho da Plaquinha &#8211; 23mm X 0,5mm</li>
</ul>
",false,"<ul>
<li>Pulseira Plaquinha Olhos</li>
<li>Prata 925</li>
<li>Tamanho da Corrente &#8211; 16cm</li>
<li>Tamanho da Plaquinha &#8211; 23mm X 0,5mm</li>
</ul>
",false,53901,,157,444,354,post-49280,product,type-product,status-publish,has-post-thumbnail,product_cat-pulseira,product_tag-antigos,product_tag-olhos,,instock,taxable,shipping-taxable,purchasable,product-type-simple,"<!-- This site is optimized with the Yoast SEO Premium plugin v20.5 (Yoast SEO v21.1) - https://yoast.com/wordpress/plugins/seo/ -->
<title>Pulseira Plaquinha Olhos - USEUP!</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://useupvix.com.br/produto/pulseira-plaquinha-olhos/"" />
<meta property=""og:locale"" content=""pt_BR"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Pulseira Plaquinha Olhos"" />
<meta property=""og:description"" content=""Pulseira Plaquinha Olhos  Prata 925  Tamanho da Corrente - 16cm  Tamanho da Plaquinha - 23mm X 0,5mm"" />
<meta property=""og:url"" content=""https://useupvix.com.br/produto/pulseira-plaquinha-olhos/"" />
<meta property=""og:site_name"" content=""USEUP!"" />
<meta property=""article:publisher"" content=""https://fb.com/UseUp"" />
<meta property=""article:modified_time"" content=""2026-01-10T00:59:15+00:00"" />
<meta property=""og:image"" content=""https://useupvix.com.br/wp-content/uploads/2024/02/WhatsApp-Image-2025-03-19-at-21.23.243.jpeg"" />
	<meta property=""og:image:width"" content=""1170"" />
	<meta property=""og:image:height"" content=""1186"" />
	<meta property=""og:image:type"" content=""image/jpeg"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:label1"" content=""Est. tempo de leitura"" />
	<meta name=""twitter:data1"" content=""1 minuto"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https://schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https://useupvix.com.br/produto/pulseira-plaquinha-olhos/"",""url"":""https://useupvix.com.br/produto/pulseira-plaquinha-olhos/"",""name"":""Pulseira Plaquinha Olhos - USEUP!"",""isPartOf"":{""@id"":""https://useupvix.com.br/#website""},""datePublished"":""2025-06-01T13:48:15+00:00"",""dateModified"":""2026-01-10T00:59:15+00:00"",""breadcrumb"":{""@id"":""https://useupvix.com.br/produto/pulseira-plaquinha-olhos/#breadcrumb""},""inLanguage"":""pt-BR"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https://useupvix.com.br/produto/pulseira-plaquinha-olhos/""]}]},{""@type"":""BreadcrumbList"",""@id"":""https://useupvix.com.br/produto/pulseira-plaquinha-olhos/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https://useupvix.com.br/""},{""@type"":""ListItem"",""position"":2,""name"":""Shop"",""item"":""https://useupvix.com.br/shop/""},{""@type"":""ListItem"",""position"":3,""name"":""Pulseira Plaquinha Olhos""}]},{""@type"":""WebSite"",""@id"":""https://useupvix.com.br/#website"",""url"":""https://useupvix.com.br/"",""name"":""USEUP!"",""description"":""Design que se reconhece. Joias que permanecem."",""publisher"":{""@id"":""https://useupvix.com.br/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https://useupvix.com.br/?s={search_term_string}""},""query-input"":""required name=search_term_string""}],""inLanguage"":""pt-BR""},{""@type"":""Organization"",""@id"":""https://useupvix.com.br/#organization"",""name"":""USEUP!"",""url"":""https://useupvix.com.br/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""pt-BR"",""@id"":""https://useupvix.com.br/#/schema/logo/image/"",""url"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""contentUrl"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""width"":3508,""height"":3508,""caption"":""USEUP!""},""image"":{""@id"":""https://useupvix.com.br/#/schema/logo/image/""},""sameAs"":[""https://fb.com/UseUp"",""https://instagram.com/useupvix""]}]}</script>
<!-- / Yoast SEO Premium plugin. -->",Pulseira Plaquinha Olhos - USEUP!,index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1,https://useupvix.com.br/produto/pulseira-plaquinha-olhos/,pt_BR,article,Pulseira Plaquinha Olhos,"Pulseira Plaquinha Olhos  Prata 925  Tamanho da Corrente - 16cm  Tamanho da Plaquinha - 23mm X 0,5mm",https://useupvix.com.br/produto/pulseira-plaquinha-olhos/,USEUP!,https://fb.com/UseUp,2026-01-10T00:59:15+00:00,1170,1186,https://useupvix.com.br/wp-content/uploads/2024/02/WhatsApp-Image-2025-03-19-at-21.23.243.jpeg,image/jpeg,summary_large_image,1 minuto,https://schema.org,WebPage,https://useupvix.com.br/produto/pulseira-plaquinha-olhos/,https://useupvix.com.br/produto/pulseira-plaquinha-olhos/,Pulseira Plaquinha Olhos - USEUP!,https://useupvix.com.br/#website,2025-06-01T13:48:15+00:00,2026-01-10T00:59:15+00:00,https://useupvix.com.br/produto/pulseira-plaquinha-olhos/#breadcrumb,pt-BR,ReadAction,https://useupvix.com.br/produto/pulseira-plaquinha-olhos/,BreadcrumbList,https://useupvix.com.br/produto/pulseira-plaquinha-olhos/#breadcrumb,ListItem,1,Home,https://useupvix.com.br/,ListItem,2,Shop,https://useupvix.com.br/shop/,ListItem,3,Pulseira Plaquinha Olhos,WebSite,https://useupvix.com.br/#website,https://useupvix.com.br/,USEUP!,Design que se reconhece. Joias que permanecem.,https://useupvix.com.br/#organization,SearchAction,EntryPoint,https://useupvix.com.br/?s={search_term_string},required name=search_term_string,pt-BR,Organization,https://useupvix.com.br/#organization,USEUP!,https://useupvix.com.br/,ImageObject,pt-BR,https://useupvix.com.br/#/schema/logo/image/,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,3508,3508,USEUP!,https://useupvix.com.br/#/schema/logo/image/,https://fb.com/UseUp,https://instagram.com/useupvix,https://useupvix.com.br/wp-json/wp/v2/product/49280,https://useupvix.com.br/wp-json/wp/v2/product,https://useupvix.com.br/wp-json/wp/v2/types/product,true,https://useupvix.com.br/wp-json/wp/v2/media/53901,https://useupvix.com.br/wp-json/wp/v2/media?parent=49280,product_cat,true,https://useupvix.com.br/wp-json/wp/v2/product_cat?post=49280,product_tag,true,https://useupvix.com.br/wp-json/wp/v2/product_tag?post=49280,wp,https://api.w.org/{rel},true,,,,,,,,,,,,
