id,date,date_gmt,guid/rendered,modified,modified_gmt,slug,status,type,link,title/rendered,content/rendered,content/protected,excerpt/rendered,excerpt/protected,featured_media,template,product_cat/0,product_tag/0,product_tag/1,class_list/0,class_list/1,class_list/2,class_list/3,class_list/4,class_list/6,class_list/7,class_list/8,class_list/10,class_list/11,class_list/12,class_list/13,class_list/14,class_list/15,yoast_head,yoast_head_json/title,yoast_head_json/robots/index,yoast_head_json/robots/follow,yoast_head_json/robots/max-snippet,yoast_head_json/robots/max-image-preview,yoast_head_json/robots/max-video-preview,yoast_head_json/canonical,yoast_head_json/og_locale,yoast_head_json/og_type,yoast_head_json/og_title,yoast_head_json/og_description,yoast_head_json/og_url,yoast_head_json/og_site_name,yoast_head_json/article_publisher,yoast_head_json/article_modified_time,yoast_head_json/og_image/0/width,yoast_head_json/og_image/0/height,yoast_head_json/og_image/0/url,yoast_head_json/og_image/0/type,yoast_head_json/twitter_card,yoast_head_json/twitter_misc/Est. tempo de leitura,yoast_head_json/schema/@context,yoast_head_json/schema/@graph/0/@type,yoast_head_json/schema/@graph/0/@id,yoast_head_json/schema/@graph/0/url,yoast_head_json/schema/@graph/0/name,yoast_head_json/schema/@graph/0/isPartOf/@id,yoast_head_json/schema/@graph/0/datePublished,yoast_head_json/schema/@graph/0/dateModified,yoast_head_json/schema/@graph/0/breadcrumb/@id,yoast_head_json/schema/@graph/0/inLanguage,yoast_head_json/schema/@graph/0/potentialAction/0/@type,yoast_head_json/schema/@graph/0/potentialAction/0/target/0,yoast_head_json/schema/@graph/1/@type,yoast_head_json/schema/@graph/1/@id,yoast_head_json/schema/@graph/1/itemListElement/0/@type,yoast_head_json/schema/@graph/1/itemListElement/0/position,yoast_head_json/schema/@graph/1/itemListElement/0/name,yoast_head_json/schema/@graph/1/itemListElement/0/item,yoast_head_json/schema/@graph/1/itemListElement/1/@type,yoast_head_json/schema/@graph/1/itemListElement/1/position,yoast_head_json/schema/@graph/1/itemListElement/1/name,yoast_head_json/schema/@graph/1/itemListElement/1/item,yoast_head_json/schema/@graph/1/itemListElement/2/@type,yoast_head_json/schema/@graph/1/itemListElement/2/position,yoast_head_json/schema/@graph/1/itemListElement/2/name,yoast_head_json/schema/@graph/2/@type,yoast_head_json/schema/@graph/2/@id,yoast_head_json/schema/@graph/2/url,yoast_head_json/schema/@graph/2/name,yoast_head_json/schema/@graph/2/description,yoast_head_json/schema/@graph/2/publisher/@id,yoast_head_json/schema/@graph/2/potentialAction/0/@type,yoast_head_json/schema/@graph/2/potentialAction/0/target/0/@type,yoast_head_json/schema/@graph/2/potentialAction/0/target/0/urlTemplate,yoast_head_json/schema/@graph/2/potentialAction/0/query-input,yoast_head_json/schema/@graph/2/inLanguage,yoast_head_json/schema/@graph/3/@type,yoast_head_json/schema/@graph/3/@id,yoast_head_json/schema/@graph/3/name,yoast_head_json/schema/@graph/3/url,yoast_head_json/schema/@graph/3/logo/@type,yoast_head_json/schema/@graph/3/logo/inLanguage,yoast_head_json/schema/@graph/3/logo/@id,yoast_head_json/schema/@graph/3/logo/url,yoast_head_json/schema/@graph/3/logo/contentUrl,yoast_head_json/schema/@graph/3/logo/width,yoast_head_json/schema/@graph/3/logo/height,yoast_head_json/schema/@graph/3/logo/caption,yoast_head_json/schema/@graph/3/image/@id,yoast_head_json/schema/@graph/3/sameAs/0,yoast_head_json/schema/@graph/3/sameAs/1,_links/self/0/href,_links/collection/0/href,_links/about/0/href,_links/wp:featuredmedia/0/embeddable,_links/wp:featuredmedia/0/href,_links/wp:attachment/0/href,_links/wp:term/0/taxonomy,_links/wp:term/0/embeddable,_links/wp:term/0/href,_links/wp:term/1/taxonomy,_links/wp:term/1/embeddable,_links/wp:term/1/href,_links/curies/0/name,_links/curies/0/href,_links/curies/0/templated,class_list/9
38288,2022-10-07T09:19:21,2022-10-07T12:19:21,https://useupatacado.com.br/?post_type=product&#038;p=38288,2026-01-05T12:08:42,2026-01-05T15:08:42,pingente-smile,publish,product,https://useupvix.com.br/produto/pingente-smile/,Pingente Smile,"<ul>
<li>Pingente Smile</li>
<li>Prata 925</li>
<li>Medalha &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",false,"<ul>
<li>Pingente Smile</li>
<li>Prata 925</li>
<li>Medalha &#8211; 15mm</li>
</ul>
",false,38289,,142,444,221,post-38288,product,type-product,status-publish,has-post-thumbnail,product_cat-pingente,product_tag-antigos,product_tag-palavras,first,instock,taxable,shipping-taxable,purchasable,product-type-simple,"<!-- This site is optimized with the Yoast SEO Premium plugin v20.5 (Yoast SEO v21.1) - https://yoast.com/wordpress/plugins/seo/ -->
<title>Pingente Smile - USEUP!</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://useupvix.com.br/produto/pingente-smile/"" />
<meta property=""og:locale"" content=""pt_BR"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Pingente Smile"" />
<meta property=""og:description"" content=""Pingente Smile  Prata 925  Medalha - 15mm"" />
<meta property=""og:url"" content=""https://useupvix.com.br/produto/pingente-smile/"" />
<meta property=""og:site_name"" content=""USEUP!"" />
<meta property=""article:publisher"" content=""https://fb.com/UseUp"" />
<meta property=""article:modified_time"" content=""2026-01-05T15:08:42+00:00"" />
<meta property=""og:image"" content=""https://useupvix.com.br/wp-content/uploads/2022/10/20221006_172010174_iOS-scaled.jpg"" />
	<meta property=""og:image:width"" content=""1920"" />
	<meta property=""og:image:height"" content=""2560"" />
	<meta property=""og:image:type"" content=""image/jpeg"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:label1"" content=""Est. tempo de leitura"" />
	<meta name=""twitter:data1"" content=""1 minuto"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https://schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https://useupvix.com.br/produto/pingente-smile/"",""url"":""https://useupvix.com.br/produto/pingente-smile/"",""name"":""Pingente Smile - USEUP!"",""isPartOf"":{""@id"":""https://useupvix.com.br/#website""},""datePublished"":""2022-10-07T12:19:21+00:00"",""dateModified"":""2026-01-05T15:08:42+00:00"",""breadcrumb"":{""@id"":""https://useupvix.com.br/produto/pingente-smile/#breadcrumb""},""inLanguage"":""pt-BR"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https://useupvix.com.br/produto/pingente-smile/""]}]},{""@type"":""BreadcrumbList"",""@id"":""https://useupvix.com.br/produto/pingente-smile/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https://useupvix.com.br/""},{""@type"":""ListItem"",""position"":2,""name"":""Shop"",""item"":""https://useupvix.com.br/shop/""},{""@type"":""ListItem"",""position"":3,""name"":""Pingente Smile""}]},{""@type"":""WebSite"",""@id"":""https://useupvix.com.br/#website"",""url"":""https://useupvix.com.br/"",""name"":""USEUP!"",""description"":""Design que se reconhece. Joias que permanecem."",""publisher"":{""@id"":""https://useupvix.com.br/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https://useupvix.com.br/?s={search_term_string}""},""query-input"":""required name=search_term_string""}],""inLanguage"":""pt-BR""},{""@type"":""Organization"",""@id"":""https://useupvix.com.br/#organization"",""name"":""USEUP!"",""url"":""https://useupvix.com.br/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""pt-BR"",""@id"":""https://useupvix.com.br/#/schema/logo/image/"",""url"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""contentUrl"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""width"":3508,""height"":3508,""caption"":""USEUP!""},""image"":{""@id"":""https://useupvix.com.br/#/schema/logo/image/""},""sameAs"":[""https://fb.com/UseUp"",""https://instagram.com/useupvix""]}]}</script>
<!-- / Yoast SEO Premium plugin. -->",Pingente Smile - USEUP!,index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1,https://useupvix.com.br/produto/pingente-smile/,pt_BR,article,Pingente Smile,Pingente Smile  Prata 925  Medalha - 15mm,https://useupvix.com.br/produto/pingente-smile/,USEUP!,https://fb.com/UseUp,2026-01-05T15:08:42+00:00,1920,2560,https://useupvix.com.br/wp-content/uploads/2022/10/20221006_172010174_iOS-scaled.jpg,image/jpeg,summary_large_image,1 minuto,https://schema.org,WebPage,https://useupvix.com.br/produto/pingente-smile/,https://useupvix.com.br/produto/pingente-smile/,Pingente Smile - USEUP!,https://useupvix.com.br/#website,2022-10-07T12:19:21+00:00,2026-01-05T15:08:42+00:00,https://useupvix.com.br/produto/pingente-smile/#breadcrumb,pt-BR,ReadAction,https://useupvix.com.br/produto/pingente-smile/,BreadcrumbList,https://useupvix.com.br/produto/pingente-smile/#breadcrumb,ListItem,1,Home,https://useupvix.com.br/,ListItem,2,Shop,https://useupvix.com.br/shop/,ListItem,3,Pingente Smile,WebSite,https://useupvix.com.br/#website,https://useupvix.com.br/,USEUP!,Design que se reconhece. Joias que permanecem.,https://useupvix.com.br/#organization,SearchAction,EntryPoint,https://useupvix.com.br/?s={search_term_string},required name=search_term_string,pt-BR,Organization,https://useupvix.com.br/#organization,USEUP!,https://useupvix.com.br/,ImageObject,pt-BR,https://useupvix.com.br/#/schema/logo/image/,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,3508,3508,USEUP!,https://useupvix.com.br/#/schema/logo/image/,https://fb.com/UseUp,https://instagram.com/useupvix,https://useupvix.com.br/wp-json/wp/v2/product/38288,https://useupvix.com.br/wp-json/wp/v2/product,https://useupvix.com.br/wp-json/wp/v2/types/product,true,https://useupvix.com.br/wp-json/wp/v2/media/38289,https://useupvix.com.br/wp-json/wp/v2/media?parent=38288,product_cat,true,https://useupvix.com.br/wp-json/wp/v2/product_cat?post=38288,product_tag,true,https://useupvix.com.br/wp-json/wp/v2/product_tag?post=38288,wp,https://api.w.org/{rel},true,
38285,2022-10-07T09:18:11,2022-10-07T12:18:11,https://useupatacado.com.br/?post_type=product&#038;p=38285,2026-01-05T12:08:21,2026-01-05T15:08:21,pingente-dream,publish,product,https://useupvix.com.br/produto/pingente-dream/,Pingente Dream,"<ul>
<li>Pingente Dream</li>
<li>Prata 925</li>
<li>Medalha &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",false,"<ul>
<li>Pingente Dream</li>
<li>Prata 925</li>
<li>Medalha &#8211; 15mm</li>
</ul>
",false,38287,,142,444,221,post-38285,product,type-product,status-publish,has-post-thumbnail,product_cat-pingente,product_tag-antigos,product_tag-palavras,,instock,taxable,shipping-taxable,purchasable,product-type-simple,"<!-- This site is optimized with the Yoast SEO Premium plugin v20.5 (Yoast SEO v21.1) - https://yoast.com/wordpress/plugins/seo/ -->
<title>Pingente Dream - USEUP!</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://useupvix.com.br/produto/pingente-dream/"" />
<meta property=""og:locale"" content=""pt_BR"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Pingente Dream"" />
<meta property=""og:description"" content=""Pingente Dream  Prata 925  Medalha - 15mm"" />
<meta property=""og:url"" content=""https://useupvix.com.br/produto/pingente-dream/"" />
<meta property=""og:site_name"" content=""USEUP!"" />
<meta property=""article:publisher"" content=""https://fb.com/UseUp"" />
<meta property=""article:modified_time"" content=""2026-01-05T15:08:21+00:00"" />
<meta property=""og:image"" content=""https://useupvix.com.br/wp-content/uploads/2022/10/20221006_171828931_iOS-scaled.jpg"" />
	<meta property=""og:image:width"" content=""1920"" />
	<meta property=""og:image:height"" content=""2560"" />
	<meta property=""og:image:type"" content=""image/jpeg"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:label1"" content=""Est. tempo de leitura"" />
	<meta name=""twitter:data1"" content=""1 minuto"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https://schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https://useupvix.com.br/produto/pingente-dream/"",""url"":""https://useupvix.com.br/produto/pingente-dream/"",""name"":""Pingente Dream - USEUP!"",""isPartOf"":{""@id"":""https://useupvix.com.br/#website""},""datePublished"":""2022-10-07T12:18:11+00:00"",""dateModified"":""2026-01-05T15:08:21+00:00"",""breadcrumb"":{""@id"":""https://useupvix.com.br/produto/pingente-dream/#breadcrumb""},""inLanguage"":""pt-BR"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https://useupvix.com.br/produto/pingente-dream/""]}]},{""@type"":""BreadcrumbList"",""@id"":""https://useupvix.com.br/produto/pingente-dream/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https://useupvix.com.br/""},{""@type"":""ListItem"",""position"":2,""name"":""Shop"",""item"":""https://useupvix.com.br/shop/""},{""@type"":""ListItem"",""position"":3,""name"":""Pingente Dream""}]},{""@type"":""WebSite"",""@id"":""https://useupvix.com.br/#website"",""url"":""https://useupvix.com.br/"",""name"":""USEUP!"",""description"":""Design que se reconhece. Joias que permanecem."",""publisher"":{""@id"":""https://useupvix.com.br/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https://useupvix.com.br/?s={search_term_string}""},""query-input"":""required name=search_term_string""}],""inLanguage"":""pt-BR""},{""@type"":""Organization"",""@id"":""https://useupvix.com.br/#organization"",""name"":""USEUP!"",""url"":""https://useupvix.com.br/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""pt-BR"",""@id"":""https://useupvix.com.br/#/schema/logo/image/"",""url"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""contentUrl"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""width"":3508,""height"":3508,""caption"":""USEUP!""},""image"":{""@id"":""https://useupvix.com.br/#/schema/logo/image/""},""sameAs"":[""https://fb.com/UseUp"",""https://instagram.com/useupvix""]}]}</script>
<!-- / Yoast SEO Premium plugin. -->",Pingente Dream - USEUP!,index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1,https://useupvix.com.br/produto/pingente-dream/,pt_BR,article,Pingente Dream,Pingente Dream  Prata 925  Medalha - 15mm,https://useupvix.com.br/produto/pingente-dream/,USEUP!,https://fb.com/UseUp,2026-01-05T15:08:21+00:00,1920,2560,https://useupvix.com.br/wp-content/uploads/2022/10/20221006_171828931_iOS-scaled.jpg,image/jpeg,summary_large_image,1 minuto,https://schema.org,WebPage,https://useupvix.com.br/produto/pingente-dream/,https://useupvix.com.br/produto/pingente-dream/,Pingente Dream - USEUP!,https://useupvix.com.br/#website,2022-10-07T12:18:11+00:00,2026-01-05T15:08:21+00:00,https://useupvix.com.br/produto/pingente-dream/#breadcrumb,pt-BR,ReadAction,https://useupvix.com.br/produto/pingente-dream/,BreadcrumbList,https://useupvix.com.br/produto/pingente-dream/#breadcrumb,ListItem,1,Home,https://useupvix.com.br/,ListItem,2,Shop,https://useupvix.com.br/shop/,ListItem,3,Pingente Dream,WebSite,https://useupvix.com.br/#website,https://useupvix.com.br/,USEUP!,Design que se reconhece. Joias que permanecem.,https://useupvix.com.br/#organization,SearchAction,EntryPoint,https://useupvix.com.br/?s={search_term_string},required name=search_term_string,pt-BR,Organization,https://useupvix.com.br/#organization,USEUP!,https://useupvix.com.br/,ImageObject,pt-BR,https://useupvix.com.br/#/schema/logo/image/,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,3508,3508,USEUP!,https://useupvix.com.br/#/schema/logo/image/,https://fb.com/UseUp,https://instagram.com/useupvix,https://useupvix.com.br/wp-json/wp/v2/product/38285,https://useupvix.com.br/wp-json/wp/v2/product,https://useupvix.com.br/wp-json/wp/v2/types/product,true,https://useupvix.com.br/wp-json/wp/v2/media/38287,https://useupvix.com.br/wp-json/wp/v2/media?parent=38285,product_cat,true,https://useupvix.com.br/wp-json/wp/v2/product_cat?post=38285,product_tag,true,https://useupvix.com.br/wp-json/wp/v2/product_tag?post=38285,wp,https://api.w.org/{rel},true,
38283,2022-10-07T09:15:22,2022-10-07T12:15:22,https://useupatacado.com.br/?post_type=product&#038;p=38283,2026-01-05T12:08:15,2026-01-05T15:08:15,pingente-hope,publish,product,https://useupvix.com.br/produto/pingente-hope/,Pingente Hope,"<ul>
<li>Pingente Hope</li>
<li>Prata 925</li>
<li>Medalha &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",false,"<ul>
<li>Pingente Hope</li>
<li>Prata 925</li>
<li>Medalha &#8211; 15mm</li>
</ul>
",false,38284,,142,444,221,post-38283,product,type-product,status-publish,has-post-thumbnail,product_cat-pingente,product_tag-antigos,product_tag-palavras,,instock,taxable,shipping-taxable,purchasable,product-type-simple,"<!-- This site is optimized with the Yoast SEO Premium plugin v20.5 (Yoast SEO v21.1) - https://yoast.com/wordpress/plugins/seo/ -->
<title>Pingente Hope - USEUP!</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://useupvix.com.br/produto/pingente-hope/"" />
<meta property=""og:locale"" content=""pt_BR"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Pingente Hope"" />
<meta property=""og:description"" content=""Pingente Hope  Prata 925  Medalha - 15mm"" />
<meta property=""og:url"" content=""https://useupvix.com.br/produto/pingente-hope/"" />
<meta property=""og:site_name"" content=""USEUP!"" />
<meta property=""article:publisher"" content=""https://fb.com/UseUp"" />
<meta property=""article:modified_time"" content=""2026-01-05T15:08:15+00:00"" />
<meta property=""og:image"" content=""https://useupvix.com.br/wp-content/uploads/2022/10/20221006_172138441_iOS-scaled.jpg"" />
	<meta property=""og:image:width"" content=""1920"" />
	<meta property=""og:image:height"" content=""2560"" />
	<meta property=""og:image:type"" content=""image/jpeg"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:label1"" content=""Est. tempo de leitura"" />
	<meta name=""twitter:data1"" content=""1 minuto"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https://schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https://useupvix.com.br/produto/pingente-hope/"",""url"":""https://useupvix.com.br/produto/pingente-hope/"",""name"":""Pingente Hope - USEUP!"",""isPartOf"":{""@id"":""https://useupvix.com.br/#website""},""datePublished"":""2022-10-07T12:15:22+00:00"",""dateModified"":""2026-01-05T15:08:15+00:00"",""breadcrumb"":{""@id"":""https://useupvix.com.br/produto/pingente-hope/#breadcrumb""},""inLanguage"":""pt-BR"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https://useupvix.com.br/produto/pingente-hope/""]}]},{""@type"":""BreadcrumbList"",""@id"":""https://useupvix.com.br/produto/pingente-hope/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https://useupvix.com.br/""},{""@type"":""ListItem"",""position"":2,""name"":""Shop"",""item"":""https://useupvix.com.br/shop/""},{""@type"":""ListItem"",""position"":3,""name"":""Pingente Hope""}]},{""@type"":""WebSite"",""@id"":""https://useupvix.com.br/#website"",""url"":""https://useupvix.com.br/"",""name"":""USEUP!"",""description"":""Design que se reconhece. Joias que permanecem."",""publisher"":{""@id"":""https://useupvix.com.br/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https://useupvix.com.br/?s={search_term_string}""},""query-input"":""required name=search_term_string""}],""inLanguage"":""pt-BR""},{""@type"":""Organization"",""@id"":""https://useupvix.com.br/#organization"",""name"":""USEUP!"",""url"":""https://useupvix.com.br/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""pt-BR"",""@id"":""https://useupvix.com.br/#/schema/logo/image/"",""url"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""contentUrl"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""width"":3508,""height"":3508,""caption"":""USEUP!""},""image"":{""@id"":""https://useupvix.com.br/#/schema/logo/image/""},""sameAs"":[""https://fb.com/UseUp"",""https://instagram.com/useupvix""]}]}</script>
<!-- / Yoast SEO Premium plugin. -->",Pingente Hope - USEUP!,index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1,https://useupvix.com.br/produto/pingente-hope/,pt_BR,article,Pingente Hope,Pingente Hope  Prata 925  Medalha - 15mm,https://useupvix.com.br/produto/pingente-hope/,USEUP!,https://fb.com/UseUp,2026-01-05T15:08:15+00:00,1920,2560,https://useupvix.com.br/wp-content/uploads/2022/10/20221006_172138441_iOS-scaled.jpg,image/jpeg,summary_large_image,1 minuto,https://schema.org,WebPage,https://useupvix.com.br/produto/pingente-hope/,https://useupvix.com.br/produto/pingente-hope/,Pingente Hope - USEUP!,https://useupvix.com.br/#website,2022-10-07T12:15:22+00:00,2026-01-05T15:08:15+00:00,https://useupvix.com.br/produto/pingente-hope/#breadcrumb,pt-BR,ReadAction,https://useupvix.com.br/produto/pingente-hope/,BreadcrumbList,https://useupvix.com.br/produto/pingente-hope/#breadcrumb,ListItem,1,Home,https://useupvix.com.br/,ListItem,2,Shop,https://useupvix.com.br/shop/,ListItem,3,Pingente Hope,WebSite,https://useupvix.com.br/#website,https://useupvix.com.br/,USEUP!,Design que se reconhece. Joias que permanecem.,https://useupvix.com.br/#organization,SearchAction,EntryPoint,https://useupvix.com.br/?s={search_term_string},required name=search_term_string,pt-BR,Organization,https://useupvix.com.br/#organization,USEUP!,https://useupvix.com.br/,ImageObject,pt-BR,https://useupvix.com.br/#/schema/logo/image/,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,3508,3508,USEUP!,https://useupvix.com.br/#/schema/logo/image/,https://fb.com/UseUp,https://instagram.com/useupvix,https://useupvix.com.br/wp-json/wp/v2/product/38283,https://useupvix.com.br/wp-json/wp/v2/product,https://useupvix.com.br/wp-json/wp/v2/types/product,true,https://useupvix.com.br/wp-json/wp/v2/media/38284,https://useupvix.com.br/wp-json/wp/v2/media?parent=38283,product_cat,true,https://useupvix.com.br/wp-json/wp/v2/product_cat?post=38283,product_tag,true,https://useupvix.com.br/wp-json/wp/v2/product_tag?post=38283,wp,https://api.w.org/{rel},true,
