id,date,date_gmt,guid/rendered,modified,modified_gmt,slug,status,type,link,title/rendered,content/rendered,content/protected,excerpt/rendered,excerpt/protected,featured_media,template,product_cat/0,product_tag/0,product_tag/1,class_list/0,class_list/1,class_list/2,class_list/3,class_list/4,class_list/6,class_list/7,class_list/8,class_list/10,class_list/11,class_list/12,class_list/13,class_list/14,class_list/15,yoast_head,yoast_head_json/title,yoast_head_json/robots/index,yoast_head_json/robots/follow,yoast_head_json/robots/max-snippet,yoast_head_json/robots/max-image-preview,yoast_head_json/robots/max-video-preview,yoast_head_json/canonical,yoast_head_json/og_locale,yoast_head_json/og_type,yoast_head_json/og_title,yoast_head_json/og_description,yoast_head_json/og_url,yoast_head_json/og_site_name,yoast_head_json/article_publisher,yoast_head_json/article_modified_time,yoast_head_json/og_image/0/width,yoast_head_json/og_image/0/height,yoast_head_json/og_image/0/url,yoast_head_json/og_image/0/type,yoast_head_json/twitter_card,yoast_head_json/twitter_misc/Est. tempo de leitura,yoast_head_json/schema/@context,yoast_head_json/schema/@graph/0/@type,yoast_head_json/schema/@graph/0/@id,yoast_head_json/schema/@graph/0/url,yoast_head_json/schema/@graph/0/name,yoast_head_json/schema/@graph/0/isPartOf/@id,yoast_head_json/schema/@graph/0/datePublished,yoast_head_json/schema/@graph/0/dateModified,yoast_head_json/schema/@graph/0/breadcrumb/@id,yoast_head_json/schema/@graph/0/inLanguage,yoast_head_json/schema/@graph/0/potentialAction/0/@type,yoast_head_json/schema/@graph/0/potentialAction/0/target/0,yoast_head_json/schema/@graph/1/@type,yoast_head_json/schema/@graph/1/@id,yoast_head_json/schema/@graph/1/itemListElement/0/@type,yoast_head_json/schema/@graph/1/itemListElement/0/position,yoast_head_json/schema/@graph/1/itemListElement/0/name,yoast_head_json/schema/@graph/1/itemListElement/0/item,yoast_head_json/schema/@graph/1/itemListElement/1/@type,yoast_head_json/schema/@graph/1/itemListElement/1/position,yoast_head_json/schema/@graph/1/itemListElement/1/name,yoast_head_json/schema/@graph/1/itemListElement/1/item,yoast_head_json/schema/@graph/1/itemListElement/2/@type,yoast_head_json/schema/@graph/1/itemListElement/2/position,yoast_head_json/schema/@graph/1/itemListElement/2/name,yoast_head_json/schema/@graph/2/@type,yoast_head_json/schema/@graph/2/@id,yoast_head_json/schema/@graph/2/url,yoast_head_json/schema/@graph/2/name,yoast_head_json/schema/@graph/2/description,yoast_head_json/schema/@graph/2/publisher/@id,yoast_head_json/schema/@graph/2/potentialAction/0/@type,yoast_head_json/schema/@graph/2/potentialAction/0/target/0/@type,yoast_head_json/schema/@graph/2/potentialAction/0/target/0/urlTemplate,yoast_head_json/schema/@graph/2/potentialAction/0/query-input,yoast_head_json/schema/@graph/2/inLanguage,yoast_head_json/schema/@graph/3/@type,yoast_head_json/schema/@graph/3/@id,yoast_head_json/schema/@graph/3/name,yoast_head_json/schema/@graph/3/url,yoast_head_json/schema/@graph/3/logo/@type,yoast_head_json/schema/@graph/3/logo/inLanguage,yoast_head_json/schema/@graph/3/logo/@id,yoast_head_json/schema/@graph/3/logo/url,yoast_head_json/schema/@graph/3/logo/contentUrl,yoast_head_json/schema/@graph/3/logo/width,yoast_head_json/schema/@graph/3/logo/height,yoast_head_json/schema/@graph/3/logo/caption,yoast_head_json/schema/@graph/3/image/@id,yoast_head_json/schema/@graph/3/sameAs/0,yoast_head_json/schema/@graph/3/sameAs/1,_links/self/0/href,_links/collection/0/href,_links/about/0/href,_links/wp:featuredmedia/0/embeddable,_links/wp:featuredmedia/0/href,_links/wp:attachment/0/href,_links/wp:term/0/taxonomy,_links/wp:term/0/embeddable,_links/wp:term/0/href,_links/wp:term/1/taxonomy,_links/wp:term/1/embeddable,_links/wp:term/1/href,_links/curies/0/name,_links/curies/0/href,_links/curies/0/templated,class_list/9,class_list/16,product_tag/2,class_list/17
48105,2023-11-17T19:18:18,2023-11-17T22:18:18,https://useupatacado.com.br/?post_type=product&#038;p=48105,2026-01-05T16:46:20,2026-01-05T19:46:20,pulseira-medalha-lua-organica,publish,product,https://useupvix.com.br/produto/pulseira-medalha-lua-organica/,Pulseira Medalha Lua Orgânica,"<ul>
<li>Pulseira Medalha Lua Orgânica</li>
<li>Prata 925</li>
<li>Tamanho da corrente: 16cm</li>
</ul>
<p>&nbsp;</p>
",false,"<ul>
<li>Pulseira Medalha Lua Orgânica</li>
<li>Prata 925</li>
<li>Tamanho da corrente: 16cm</li>
</ul>
<p>&nbsp;</p>
",false,48107,,157,444,215,post-48105,product,type-product,status-publish,has-post-thumbnail,product_cat-pulseira,product_tag-antigos,product_tag-astros,first,instock,taxable,shipping-taxable,purchasable,product-type-simple,"<!-- This site is optimized with the Yoast SEO Premium plugin v20.5 (Yoast SEO v21.1) - https://yoast.com/wordpress/plugins/seo/ -->
<title>Pulseira Medalha Lua Orgânica - USEUP!</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://useupvix.com.br/produto/pulseira-medalha-lua-organica/"" />
<meta property=""og:locale"" content=""pt_BR"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Pulseira Medalha Lua Orgânica"" />
<meta property=""og:description"" content=""Pulseira Medalha Lua Orgânica  Prata 925  Tamanho da corrente: 16cm  &nbsp;"" />
<meta property=""og:url"" content=""https://useupvix.com.br/produto/pulseira-medalha-lua-organica/"" />
<meta property=""og:site_name"" content=""USEUP!"" />
<meta property=""article:publisher"" content=""https://fb.com/UseUp"" />
<meta property=""article:modified_time"" content=""2026-01-05T19:46:20+00:00"" />
<meta property=""og:image"" content=""https://useupvix.com.br/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-17-at-16.15.47-2.jpeg"" />
	<meta property=""og:image:width"" content=""1200"" />
	<meta property=""og:image:height"" content=""1600"" />
	<meta property=""og:image:type"" content=""image/jpeg"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:label1"" content=""Est. tempo de leitura"" />
	<meta name=""twitter:data1"" content=""1 minuto"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https://schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https://useupvix.com.br/produto/pulseira-medalha-lua-organica/"",""url"":""https://useupvix.com.br/produto/pulseira-medalha-lua-organica/"",""name"":""Pulseira Medalha Lua Orgânica - USEUP!"",""isPartOf"":{""@id"":""https://useupvix.com.br/#website""},""datePublished"":""2023-11-17T22:18:18+00:00"",""dateModified"":""2026-01-05T19:46:20+00:00"",""breadcrumb"":{""@id"":""https://useupvix.com.br/produto/pulseira-medalha-lua-organica/#breadcrumb""},""inLanguage"":""pt-BR"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https://useupvix.com.br/produto/pulseira-medalha-lua-organica/""]}]},{""@type"":""BreadcrumbList"",""@id"":""https://useupvix.com.br/produto/pulseira-medalha-lua-organica/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https://useupvix.com.br/""},{""@type"":""ListItem"",""position"":2,""name"":""Shop"",""item"":""https://useupvix.com.br/shop/""},{""@type"":""ListItem"",""position"":3,""name"":""Pulseira Medalha Lua Orgânica""}]},{""@type"":""WebSite"",""@id"":""https://useupvix.com.br/#website"",""url"":""https://useupvix.com.br/"",""name"":""USEUP!"",""description"":""Design que se reconhece. Joias que permanecem."",""publisher"":{""@id"":""https://useupvix.com.br/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https://useupvix.com.br/?s={search_term_string}""},""query-input"":""required name=search_term_string""}],""inLanguage"":""pt-BR""},{""@type"":""Organization"",""@id"":""https://useupvix.com.br/#organization"",""name"":""USEUP!"",""url"":""https://useupvix.com.br/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""pt-BR"",""@id"":""https://useupvix.com.br/#/schema/logo/image/"",""url"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""contentUrl"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""width"":3508,""height"":3508,""caption"":""USEUP!""},""image"":{""@id"":""https://useupvix.com.br/#/schema/logo/image/""},""sameAs"":[""https://fb.com/UseUp"",""https://instagram.com/useupvix""]}]}</script>
<!-- / Yoast SEO Premium plugin. -->",Pulseira Medalha Lua Orgânica - USEUP!,index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1,https://useupvix.com.br/produto/pulseira-medalha-lua-organica/,pt_BR,article,Pulseira Medalha Lua Orgânica,Pulseira Medalha Lua Orgânica  Prata 925  Tamanho da corrente: 16cm  &nbsp;,https://useupvix.com.br/produto/pulseira-medalha-lua-organica/,USEUP!,https://fb.com/UseUp,2026-01-05T19:46:20+00:00,1200,1600,https://useupvix.com.br/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-17-at-16.15.47-2.jpeg,image/jpeg,summary_large_image,1 minuto,https://schema.org,WebPage,https://useupvix.com.br/produto/pulseira-medalha-lua-organica/,https://useupvix.com.br/produto/pulseira-medalha-lua-organica/,Pulseira Medalha Lua Orgânica - USEUP!,https://useupvix.com.br/#website,2023-11-17T22:18:18+00:00,2026-01-05T19:46:20+00:00,https://useupvix.com.br/produto/pulseira-medalha-lua-organica/#breadcrumb,pt-BR,ReadAction,https://useupvix.com.br/produto/pulseira-medalha-lua-organica/,BreadcrumbList,https://useupvix.com.br/produto/pulseira-medalha-lua-organica/#breadcrumb,ListItem,1,Home,https://useupvix.com.br/,ListItem,2,Shop,https://useupvix.com.br/shop/,ListItem,3,Pulseira Medalha Lua Orgânica,WebSite,https://useupvix.com.br/#website,https://useupvix.com.br/,USEUP!,Design que se reconhece. Joias que permanecem.,https://useupvix.com.br/#organization,SearchAction,EntryPoint,https://useupvix.com.br/?s={search_term_string},required name=search_term_string,pt-BR,Organization,https://useupvix.com.br/#organization,USEUP!,https://useupvix.com.br/,ImageObject,pt-BR,https://useupvix.com.br/#/schema/logo/image/,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,3508,3508,USEUP!,https://useupvix.com.br/#/schema/logo/image/,https://fb.com/UseUp,https://instagram.com/useupvix,https://useupvix.com.br/wp-json/wp/v2/product/48105,https://useupvix.com.br/wp-json/wp/v2/product,https://useupvix.com.br/wp-json/wp/v2/types/product,true,https://useupvix.com.br/wp-json/wp/v2/media/48107,https://useupvix.com.br/wp-json/wp/v2/media?parent=48105,product_cat,true,https://useupvix.com.br/wp-json/wp/v2/product_cat?post=48105,product_tag,true,https://useupvix.com.br/wp-json/wp/v2/product_tag?post=48105,wp,https://api.w.org/{rel},true,,,,
48099,2023-11-17T19:05:47,2023-11-17T22:05:47,https://useupatacado.com.br/?post_type=product&#038;p=48099,2026-05-14T10:40:40,2026-05-14T13:40:40,escapulario-santissima-trindade,publish,product,https://useupvix.com.br/produto/escapulario-santissima-trindade/,Escapulário Santíssima Trindade,"<ul>
<li>Escapulário Santíssima Trindade</li>
<li>Prata 925</li>
<li>Tamanho pingentes &#8211; 16mm</li>
<li>Tamanho veneziana &#8211; 60cm</li>
</ul>
<p>&nbsp;</p>
",false,"<ul>
<li>Escapulário Santíssima Trindade</li>
<li>Prata 925</li>
<li>Tamanho pingentes &#8211; 16mm</li>
<li>Tamanho veneziana &#8211; 60cm</li>
</ul>
",false,48101,,160,444,219,post-48099,product,type-product,status-publish,has-post-thumbnail,product_cat-escapulario,product_tag-antigos,product_tag-religioso,,instock,taxable,shipping-taxable,purchasable,product-type-simple,"<!-- This site is optimized with the Yoast SEO Premium plugin v20.5 (Yoast SEO v21.1) - https://yoast.com/wordpress/plugins/seo/ -->
<title>Escapulário Santíssima Trindade - USEUP!</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://useupvix.com.br/produto/escapulario-santissima-trindade/"" />
<meta property=""og:locale"" content=""pt_BR"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Escapulário Santíssima Trindade"" />
<meta property=""og:description"" content=""Escapulário Santíssima Trindade  Prata 925  Tamanho pingentes - 16mm  Tamanho veneziana - 60cm"" />
<meta property=""og:url"" content=""https://useupvix.com.br/produto/escapulario-santissima-trindade/"" />
<meta property=""og:site_name"" content=""USEUP!"" />
<meta property=""article:publisher"" content=""https://fb.com/UseUp"" />
<meta property=""article:modified_time"" content=""2026-05-14T13:40:40+00:00"" />
<meta property=""og:image"" content=""https://useupvix.com.br/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-17-at-16.15.47.jpeg"" />
	<meta property=""og:image:width"" content=""1200"" />
	<meta property=""og:image:height"" content=""1600"" />
	<meta property=""og:image:type"" content=""image/jpeg"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:label1"" content=""Est. tempo de leitura"" />
	<meta name=""twitter:data1"" content=""1 minuto"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https://schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https://useupvix.com.br/produto/escapulario-santissima-trindade/"",""url"":""https://useupvix.com.br/produto/escapulario-santissima-trindade/"",""name"":""Escapulário Santíssima Trindade - USEUP!"",""isPartOf"":{""@id"":""https://useupvix.com.br/#website""},""datePublished"":""2023-11-17T22:05:47+00:00"",""dateModified"":""2026-05-14T13:40:40+00:00"",""breadcrumb"":{""@id"":""https://useupvix.com.br/produto/escapulario-santissima-trindade/#breadcrumb""},""inLanguage"":""pt-BR"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https://useupvix.com.br/produto/escapulario-santissima-trindade/""]}]},{""@type"":""BreadcrumbList"",""@id"":""https://useupvix.com.br/produto/escapulario-santissima-trindade/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https://useupvix.com.br/""},{""@type"":""ListItem"",""position"":2,""name"":""Shop"",""item"":""https://useupvix.com.br/shop/""},{""@type"":""ListItem"",""position"":3,""name"":""Escapulário Santíssima Trindade""}]},{""@type"":""WebSite"",""@id"":""https://useupvix.com.br/#website"",""url"":""https://useupvix.com.br/"",""name"":""USEUP!"",""description"":""Design que se reconhece. Joias que permanecem."",""publisher"":{""@id"":""https://useupvix.com.br/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https://useupvix.com.br/?s={search_term_string}""},""query-input"":""required name=search_term_string""}],""inLanguage"":""pt-BR""},{""@type"":""Organization"",""@id"":""https://useupvix.com.br/#organization"",""name"":""USEUP!"",""url"":""https://useupvix.com.br/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""pt-BR"",""@id"":""https://useupvix.com.br/#/schema/logo/image/"",""url"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""contentUrl"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""width"":3508,""height"":3508,""caption"":""USEUP!""},""image"":{""@id"":""https://useupvix.com.br/#/schema/logo/image/""},""sameAs"":[""https://fb.com/UseUp"",""https://instagram.com/useupvix""]}]}</script>
<!-- / Yoast SEO Premium plugin. -->",Escapulário Santíssima Trindade - USEUP!,index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1,https://useupvix.com.br/produto/escapulario-santissima-trindade/,pt_BR,article,Escapulário Santíssima Trindade,Escapulário Santíssima Trindade  Prata 925  Tamanho pingentes - 16mm  Tamanho veneziana - 60cm,https://useupvix.com.br/produto/escapulario-santissima-trindade/,USEUP!,https://fb.com/UseUp,2026-05-14T13:40:40+00:00,1200,1600,https://useupvix.com.br/wp-content/uploads/2023/11/WhatsApp-Image-2023-11-17-at-16.15.47.jpeg,image/jpeg,summary_large_image,1 minuto,https://schema.org,WebPage,https://useupvix.com.br/produto/escapulario-santissima-trindade/,https://useupvix.com.br/produto/escapulario-santissima-trindade/,Escapulário Santíssima Trindade - USEUP!,https://useupvix.com.br/#website,2023-11-17T22:05:47+00:00,2026-05-14T13:40:40+00:00,https://useupvix.com.br/produto/escapulario-santissima-trindade/#breadcrumb,pt-BR,ReadAction,https://useupvix.com.br/produto/escapulario-santissima-trindade/,BreadcrumbList,https://useupvix.com.br/produto/escapulario-santissima-trindade/#breadcrumb,ListItem,1,Home,https://useupvix.com.br/,ListItem,2,Shop,https://useupvix.com.br/shop/,ListItem,3,Escapulário Santíssima Trindade,WebSite,https://useupvix.com.br/#website,https://useupvix.com.br/,USEUP!,Design que se reconhece. Joias que permanecem.,https://useupvix.com.br/#organization,SearchAction,EntryPoint,https://useupvix.com.br/?s={search_term_string},required name=search_term_string,pt-BR,Organization,https://useupvix.com.br/#organization,USEUP!,https://useupvix.com.br/,ImageObject,pt-BR,https://useupvix.com.br/#/schema/logo/image/,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,3508,3508,USEUP!,https://useupvix.com.br/#/schema/logo/image/,https://fb.com/UseUp,https://instagram.com/useupvix,https://useupvix.com.br/wp-json/wp/v2/product/48099,https://useupvix.com.br/wp-json/wp/v2/product,https://useupvix.com.br/wp-json/wp/v2/types/product,true,https://useupvix.com.br/wp-json/wp/v2/media/48101,https://useupvix.com.br/wp-json/wp/v2/media?parent=48099,product_cat,true,https://useupvix.com.br/wp-json/wp/v2/product_cat?post=48099,product_tag,true,https://useupvix.com.br/wp-json/wp/v2/product_tag?post=48099,wp,https://api.w.org/{rel},true,,,,
47662,2023-10-23T20:38:58,2023-10-23T23:38:58,https://useupatacado.com.br/?post_type=product&#038;p=47662,2026-01-05T12:47:23,2026-01-05T15:47:23,pingente-gato-vazado,publish,product,https://useupvix.com.br/produto/pingente-gato-vazado/,Pingente Gato Vazado,"<ul>
<li>Pingente Gato Vazado</li>
<li>Prata 925</li>
<li>Tamanho do Pingente &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",false,"<ul>
<li>Pingente Gato Vazado</li>
<li>Prata 925</li>
<li>Tamanho do Pingente &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",false,47664,,142,444,333,post-47662,product,type-product,status-publish,has-post-thumbnail,product_cat-pingente,product_tag-antigos,product_tag-halloween,,instock,taxable,shipping-taxable,purchasable,product-type-simple,"<!-- This site is optimized with the Yoast SEO Premium plugin v20.5 (Yoast SEO v21.1) - https://yoast.com/wordpress/plugins/seo/ -->
<title>Pingente Gato Vazado - USEUP!</title>
<meta name=""robots"" content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" />
<link rel=""canonical"" href=""https://useupvix.com.br/produto/pingente-gato-vazado/"" />
<meta property=""og:locale"" content=""pt_BR"" />
<meta property=""og:type"" content=""article"" />
<meta property=""og:title"" content=""Pingente Gato Vazado"" />
<meta property=""og:description"" content=""Pingente Gato Vazado  Prata 925  Tamanho do Pingente - 15mm  &nbsp;"" />
<meta property=""og:url"" content=""https://useupvix.com.br/produto/pingente-gato-vazado/"" />
<meta property=""og:site_name"" content=""USEUP!"" />
<meta property=""article:publisher"" content=""https://fb.com/UseUp"" />
<meta property=""article:modified_time"" content=""2026-01-05T15:47:23+00:00"" />
<meta property=""og:image"" content=""https://useupvix.com.br/wp-content/uploads/2023/10/Imagem-do-WhatsApp-de-2023-10-23-as-19.59.08_b5f4ad4b.jpg"" />
	<meta property=""og:image:width"" content=""1200"" />
	<meta property=""og:image:height"" content=""1600"" />
	<meta property=""og:image:type"" content=""image/jpeg"" />
<meta name=""twitter:card"" content=""summary_large_image"" />
<meta name=""twitter:label1"" content=""Est. tempo de leitura"" />
	<meta name=""twitter:data1"" content=""1 minuto"" />
<script type=""application/ld+json"" class=""yoast-schema-graph"">{""@context"":""https://schema.org"",""@graph"":[{""@type"":""WebPage"",""@id"":""https://useupvix.com.br/produto/pingente-gato-vazado/"",""url"":""https://useupvix.com.br/produto/pingente-gato-vazado/"",""name"":""Pingente Gato Vazado - USEUP!"",""isPartOf"":{""@id"":""https://useupvix.com.br/#website""},""datePublished"":""2023-10-23T23:38:58+00:00"",""dateModified"":""2026-01-05T15:47:23+00:00"",""breadcrumb"":{""@id"":""https://useupvix.com.br/produto/pingente-gato-vazado/#breadcrumb""},""inLanguage"":""pt-BR"",""potentialAction"":[{""@type"":""ReadAction"",""target"":[""https://useupvix.com.br/produto/pingente-gato-vazado/""]}]},{""@type"":""BreadcrumbList"",""@id"":""https://useupvix.com.br/produto/pingente-gato-vazado/#breadcrumb"",""itemListElement"":[{""@type"":""ListItem"",""position"":1,""name"":""Home"",""item"":""https://useupvix.com.br/""},{""@type"":""ListItem"",""position"":2,""name"":""Shop"",""item"":""https://useupvix.com.br/shop/""},{""@type"":""ListItem"",""position"":3,""name"":""Pingente Gato Vazado""}]},{""@type"":""WebSite"",""@id"":""https://useupvix.com.br/#website"",""url"":""https://useupvix.com.br/"",""name"":""USEUP!"",""description"":""Design que se reconhece. Joias que permanecem."",""publisher"":{""@id"":""https://useupvix.com.br/#organization""},""potentialAction"":[{""@type"":""SearchAction"",""target"":{""@type"":""EntryPoint"",""urlTemplate"":""https://useupvix.com.br/?s={search_term_string}""},""query-input"":""required name=search_term_string""}],""inLanguage"":""pt-BR""},{""@type"":""Organization"",""@id"":""https://useupvix.com.br/#organization"",""name"":""USEUP!"",""url"":""https://useupvix.com.br/"",""logo"":{""@type"":""ImageObject"",""inLanguage"":""pt-BR"",""@id"":""https://useupvix.com.br/#/schema/logo/image/"",""url"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""contentUrl"":""https://useupvix.com.br/wp-content/uploads/2026/01/logo.png"",""width"":3508,""height"":3508,""caption"":""USEUP!""},""image"":{""@id"":""https://useupvix.com.br/#/schema/logo/image/""},""sameAs"":[""https://fb.com/UseUp"",""https://instagram.com/useupvix""]}]}</script>
<!-- / Yoast SEO Premium plugin. -->",Pingente Gato Vazado - USEUP!,index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1,https://useupvix.com.br/produto/pingente-gato-vazado/,pt_BR,article,Pingente Gato Vazado,Pingente Gato Vazado  Prata 925  Tamanho do Pingente - 15mm  &nbsp;,https://useupvix.com.br/produto/pingente-gato-vazado/,USEUP!,https://fb.com/UseUp,2026-01-05T15:47:23+00:00,1200,1600,https://useupvix.com.br/wp-content/uploads/2023/10/Imagem-do-WhatsApp-de-2023-10-23-as-19.59.08_b5f4ad4b.jpg,image/jpeg,summary_large_image,1 minuto,https://schema.org,WebPage,https://useupvix.com.br/produto/pingente-gato-vazado/,https://useupvix.com.br/produto/pingente-gato-vazado/,Pingente Gato Vazado - USEUP!,https://useupvix.com.br/#website,2023-10-23T23:38:58+00:00,2026-01-05T15:47:23+00:00,https://useupvix.com.br/produto/pingente-gato-vazado/#breadcrumb,pt-BR,ReadAction,https://useupvix.com.br/produto/pingente-gato-vazado/,BreadcrumbList,https://useupvix.com.br/produto/pingente-gato-vazado/#breadcrumb,ListItem,1,Home,https://useupvix.com.br/,ListItem,2,Shop,https://useupvix.com.br/shop/,ListItem,3,Pingente Gato Vazado,WebSite,https://useupvix.com.br/#website,https://useupvix.com.br/,USEUP!,Design que se reconhece. Joias que permanecem.,https://useupvix.com.br/#organization,SearchAction,EntryPoint,https://useupvix.com.br/?s={search_term_string},required name=search_term_string,pt-BR,Organization,https://useupvix.com.br/#organization,USEUP!,https://useupvix.com.br/,ImageObject,pt-BR,https://useupvix.com.br/#/schema/logo/image/,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,https://useupvix.com.br/wp-content/uploads/2026/01/logo.png,3508,3508,USEUP!,https://useupvix.com.br/#/schema/logo/image/,https://fb.com/UseUp,https://instagram.com/useupvix,https://useupvix.com.br/wp-json/wp/v2/product/47662,https://useupvix.com.br/wp-json/wp/v2/product,https://useupvix.com.br/wp-json/wp/v2/types/product,true,https://useupvix.com.br/wp-json/wp/v2/media/47664,https://useupvix.com.br/wp-json/wp/v2/media?parent=47662,product_cat,true,https://useupvix.com.br/wp-json/wp/v2/product_cat?post=47662,product_tag,true,https://useupvix.com.br/wp-json/wp/v2/product_tag?post=47662,wp,https://api.w.org/{rel},true,,,,
